1356,W6L9qqUAKUA,"What caused the accident?","The red car slipped on a wet or icy road and flipped.  "
1357,cYUHH1y6dtI,"how many different pictures are on the wall behind the guy?","two"
1358,VhU1IyjIsaY,"what is the kid strapped into?","a child car seat"
1359,ughLuU4HE-A,"What is the man pointing to while he is talking?","The man points to a very large purple duck up on a platform."
1360,pTscuJz0gac,"What does the woman do with her shirt?","She rolls the bottom hem, then tucks it into her pants."
1361,a0BShOxJv5U,"What is video mainly about?","The video uses a model to show how much money various salaries pay and what king of car you can buy if you make that salary."
1362,qrZYxAbdrsE,"What is the video about?","The video is a Spider man video game."
1363,xBZfEgTRm9w,"What happens when a fighter is talking to a man in a suit?","The man in a suit doesn't talk but gives hand gestures back to him."
1364,nB0nR0E-ijY,"What lesson does the video try to convey?","The lesson is Pit Bulls are dangerous dogs."
1365,QTcOWRU6o3Q,"What is being shown with three flat bottles?","A woman discusses what three bottle can be used for."
1366,b3FFJBjLrEo,"What is the solo instrument heard at the beginning of this video?","English horn."
1367,xm3vJSWdjzU,"What is the young woman doing in the stable?","She is showing how distracting it can be to listen to others arguing."
1368,z0stB04ZL0w,"why did the light blue team get a free kick?","A penalty was called by the referee"
1369,ZhSaP6ekyfo,"Who is the Caucasian man sitting at the desk?","Frank Stevens, Store Manager"
1370,qRAgshlhNFw,"what type of weapon we see in the video?","Assault rifle"
1371,h-woVp0zMmU,"how many items is the juggler juggling ?","five"
1372,gRKEtPzzeRE,"what app is shown active on the phone?","messaging"
1373,wWeMSU5GhHw,"In the latter half of the video","He shakes his head side to side, closes his eyes, and bows his head slightly."
1374,oAS_Gnf6b4U,"In what order is this woman placing jars of honey on the shelf?","She's placing the jars on the shelf by size."
1375,hhyOIIj0r_0,"What does the woman do with the hair stick?","Puts her long hair up in a hairdo on top of her head."
1376,RhzwcLeY8N0,"what does the person carve after carving the outline of the stone?","a flower pattern"
1377,PZaLcxEopw4,"How does the new balancing bike look after the new design?","The new bike is surrounded by a protective material to make it safer by giving it more protection for the rider."
1378,QNdiboZDuso,"How many cylinders does the hand handle? ","Three. "
1379,rBSMlOodkMA,"This video music is similar to what kind of music?","Disco"
1380,vQVVW_nULcs,"What happens when the EU ball shows up next to the Russian ball?","The EU ball starts hitting the Russian ball with a Sanctions sign."
1381,xtcN00p9g2U,"What sports game is being played in the video?","The game being played is soccer."
1382,TPiO3OU8dhA,"What is the difference between the daughter's and her mother's cooking as depicted in this video?","The mother is not afraid of hot oil in a frying pan but the daughter is."
1383,fptIs26jaH8,"What happens after the woman puts down a magazine?","She puts down the magazine and whispers something to the man sitting next to her and he smiles, then speeds up what he is doing."
1384,rvepjLz3CwY,"What is the purpose of this exercise?","All of the children are involved in the game to sink a basket on the poolside hoop."
1385,q2E1FJ28HaI,"What does the video demonstrate?","It shows what some TikTok image filters can do to a video or image of a person's face."
1386,gH3s5-wAtTc,"What happened to a toddler just learning to walk?","The toddler walks into a wall."
1387,f9G-xmNysE4,"what is the woman holding in her hand?","Vegan food item"
1388,qE3ISx4l--Y,"After the peeled garlic cloves are smashed","How easy it is to wash and clean this tool or gadget."
1389,lw8ihOUIMxY,"Is this a good demonstration of how to use eyebrow makeup?","No, there is too much talk and not enough demonstration."
1390,td3Uuk2OHFA,"What happens at the end of this video with siblings?","The two siblings love to make videos together and their parents hate the mess they make."
1391,lDy2XWC0J0g,"What does the video show?","How to decorate the border for a mirror using small stones, paint and glue."
1392,c_j88u2L--E,"Which one of this man's numbered somersaults were successful?","Number 3."
1393,lzbUsPBK_L0,"Why did the tank car collapse?","When the tank has a vacuum in it from the contents being pumped out, it will collapse the tank."
1394,hmGA-VvA5DA,"What is the young woman doing in the video?","She dresses conservatively at first, then changes to a more mature outfit and makeup."
1395,bDhoWbk5ow8,"What is the objective of this video in showing successive images of high heel shoes?","To show incremental increases in the height of the heel."
1396,r2wur_LCmF4,"What kind of musical group is heard in this video?","An orchestra."
1397,i4zJ4guI0sk,"What year is displayed at the beginning of the video?","1994"
1398,zZL3nCkz7lA,"What is the speaker's profession?","He is a samurai."
1399,jBKZ8vm_G_w,"What is the video mainly about?","People saying that a woman looks like a person and she actually is the person they think she is."
1400,qeValbQ4UiA,"A cartoom asks for help escaping some cocmments.  Would you help it?","Of course.  I'm always eager to help."
1401,d2Lmn3trUSs,"What happens to the blanket by the end of the video?","The cat is kneading the blanket also referred to as "making biscuit" which is a natural instinct used to stimulate their mothers milk flow."
1402,WwsaMh40p_o,"Would you buy a car from this used car salesman?","Yes, he seems honest."
1403,qlkPqpPk6pc,"In the Wolf of Wall Street Jonah Hill developed what condition from snorting vitamin B?","Bronchitis."
1404,tvLhD5zKh2c,"Who will win this race?","The racer on the left - he doesn't get too aggressive"
1405,x68URLmRLfY,"What happens after the woman steals the man's cellphone?","He runs after her."
1406,q0XCn8KU-Eg,"How did the girl in the second part of the video react?","She was very subdued and reserved about eating the food."
1407,tbD4dlgzFS8,"how many times do we see a motorcycle in the video?","three"
1408,rHnfrF4LwQg,"What does this video show the young boys doing?","They are playing in a public pool with swimming noodles."
1409,Z5ztKtq_YQg,"What does the little girl do every time she puts the toy stethoscope on a stuffed animal?","She pushes a button on the chestpiece so that it lights up."
1410,yxRU-6qlS0Y,"What is remarkable about the music or background sounds in this video?","It changes suddenly in the middle of the video from sweet to menacing."
1411,O-WIyEfr-r8,"What happened after the man couldn't get his lighter to work?","A woman sat down beside him and used hers to light his."
1412,xzNmQNcQgqY,"what appliance is behind the couple?","Clothes Drier"
1413,tKovxBU3uMw,"What is happening here?","A boy is disrupting his brother's graduation ceremony."
1414,TH9-6ok9wWM,"What is the man holding a camera doing in a crowd of people?","The man starts to dance his way through the crowd as he is taking pictures."
1415,esj7tU7BZxA,"how many airplanes are airborne?","three"
1416,nrcN9dHk1ck,"how many ferrets are in the video?","one"
1417,zn6lHBNd6ms,"What is the video mainly about?","The video shows various pieces of art that has been destroyed on purpose."
1418,s9NvBmAPI8o,"How many times is the ball touched?","Five"
1419,oSz5bqMq4DA,"What does the video show?","Dads are more fun at the park than moms."
1420,_UxIh0q4yQ0,"what does the first hand gesture mean?","Zero"
1421,vpvx91RBFCQ,"Why are the two young women standing in front of the car?","They are shaking their butts to the music being played."
1422,XVwxB0D0jL4,"what is inside the box?","a chocolate covered cake"
1423,XqZvzLC0o2w,"how many times the guy looks at his watch?","once"
1424,hFdBvMBdFF4,"What is the young man doing?","He is acting like he is eating pizza and drinking a soda, but it's all cardboard, just like his phone."
1425,glZCMasxC6M,"Why is this woman carrying her keychain when she is walking?","She has a Kubaton on her keychain which is used for protection."
1426,tX74C37dm7A,"What is the father in this video doing?","He's dancing to a music video just like one of his son's is doing."
1427,hc5PhTpuasU,"What did the father say to his son when he came into his room?","The father to him he had some good news and some bad news."
1428,glfmkea2DyI,"Why do the two workers spread the black material on the driveway?","It is a seal coating that restores some of the asphalt's ability to shed water and to wear longer."
1429,b0OfVz5LIgU,"how many green astronauts are in the video?","one"
1430,oxygF31wnk4,"How many people are there in this video?","Four - one server and three customers. One only shows his hand."
1431,va_UJbWXEhk,"What happens at the end of the video when the man enters the bathroom?","A man gets attacked by the cartoon character Siren Head."
1432,iGxtv0GZDNw,"What is the woman's response to the question?","She loves her brother so much."
1433,rrjXxR2Q9fc,"how many cars in the video?","three"
1434,VTbxRL6BkJI,"What happens after an old television gets smashed and then catches of fire?","It is replaced by a newer, sleeker model television."
1435,p5FTYhgWhwg,"What happens after the cook drinks the hot sauce?","His plastic jacket disappears and becomes a sweat shirt."
1436,WcSQs0MAYE0,"how many forward gears are on this stick shift?","five"
1437,jaISq9oMlU0,"What happens after a man giving out bananas ran out? ","A man giving out bananas ran out when the last child approached him and they cried."
1438,liQCIHvRIhk,"What is happening in this video?","A person, probably using a magnet, holds a sponge on the outside of a window and washes it and squeegees it dry."
1439,cC5giXAdfCw,"How many scalpels are in the video?","one"
1440,lGGBcwBGG8E,"how many messages are on the Messenger app?","two"
1441,zuzm7u1skSQ,"Whst kind of machine is being demonstrated?","A cash dispenser, ATM machine"
1442,qnY6H-dItMU,"What does the man say to the woman at the end of this video?","After she tells him she doesn't like him, he asks her what the bad news is."
1443,UDAIEWQTOXw,"To what is this video equating the woman's laugh?","The squeak of cleaning glass and a mirror, and of a laughing dolphin."
1444,TMLK2s5c25I,"how many times the woman points at the blackboard?","six"
1445,Zuh6Y6BRR3o,"What happens to the mortar by the end of the video?","The machine dumps the mortar into a big container ."
1446,oUXbA-NGE18,"What is the man shooting at?","Something in the desert."
1447,mQmRd1HnPxQ,"Why are the three characters playing connect the dots?","They are competeting to see who can connect the most dots."
1448,llRGeWdG9oE,"What did the horse do before winning the race?","The horse knocked the another jockey in the head causing him to slide off his horse and taking him out of the race."
1449,W1bd4vAhp6k,"What happens after sets best friend necklaces find there way back together?","Two best friend necklaces that are meant to be shared with two friends find there way back together and are very happy."
